molecule_id,canonical_smiles,inchikey,activity_id,assay_id,document_id,target_id,target_name,species,construct,assay_type,assay_format,biochemical_or_cellular,activity_type,relation,value,unit,standardized_nM,pActivity,source,DOI,PMID,confidence,notes,assay_description,document_year,document_journal,standard_flag,potential_duplicate,fragment_count,is_valid_smiles,conversion_method,assay_family,assay_cluster,full_length_or_fragment,substrate_cofactor_info,confidence_level,construct_reported,endpoint_type,document_family,medicinal_chemistry_series
CHEMBL3971018,COc1nnc(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C2CC2)[nH]1,LHRMPDDLRMERNV-UHFFFAOYSA-N,17787932,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,140.0,nM,140.0,6.853871964321762,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3944896,COc1nnc(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C2CC2)[nH]1,VZAUVLXMSFPCCT-UHFFFAOYSA-N,17787933,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,140.0,nM,140.0,6.853871964321762,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3917924,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(CC#N)nc1Cl,XHWYZLDRAZANKZ-UHFFFAOYSA-N,17787934,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,34.0,nM,34.0,7.468521082957745,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3892113,Cc1cc(C)c(-c2[nH]ncc2Cl)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,QEYYMQLDKGCVRA-UHFFFAOYSA-N,17787935,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,29.0,nM,29.0,7.5376020021010435,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3926883,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(Cl)c1C,TYPIWPUQWNSMIH-UHFFFAOYSA-N,17787936,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,30.0,nM,30.0,7.522878745280337,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3924864,CO[C@H]1C[C@@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,KVKHPEZVTCXXAF-ZRZAMGCNSA-N,17787937,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,270.0,nM,270.0,6.568636235841013,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3898740,CO[C@H]1C[C@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,KVKHPEZVTCXXAF-YHBQERECSA-N,17787938,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,190.0,nM,190.0,6.721246399047171,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3969950,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@@H](O)C2)[nH]1,USQMZGOQHSORRS-SZPZYZBQSA-N,17787939,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,240.0,nM,240.0,6.619788758288394,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3972102,COCCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,JYBNDTSQRZSISV-UHFFFAOYSA-N,17787940,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,45.0,nM,45.0,7.346787486224656,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3891564,Cc1cc(C2CCC2)c(-c2nnc(OCCO)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,YUTVIRHFAOQMFV-UHFFFAOYSA-N,17787941,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,55.0,nM,55.0,7.259637310505756,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3894905,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCCCC2)[nH]1,VKGHLOXYRXHDLF-UHFFFAOYSA-N,17787942,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,530.0,nM,530.0,6.275724130399211,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3889787,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCOCC2)[nH]1,QLSGDDUGCZSPIA-UHFFFAOYSA-N,17787943,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,890.0,nM,890.0,6.050609993355087,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
CHEMBL3983729,Cc1cc(C2CCC2)c(C(N)=O)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,KHAFAAXMEKSHRQ-UHFFFAOYSA-N,17787944,CHEMBL3888977,CHEMBL3886904,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,135.0,nM,135.0,6.8696662315049934,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4° C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615). FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4'-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission on reaction with the sulfhydryl group of CoA.",2016,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3886904,unknown
